"","popsite","bag_site","pop","t","bags_label","tags_label","length","width","letters"
"771","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B090",55,38,"bc"
"772","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B091",90,55,"bc"
"773","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A348",64,46,"bc"
"774","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B081",63,44,"bcd"
"775","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B083",60,40,"bcd"
"776","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E020",80,47,"bcd"
"777","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E207",58,41,"bcd"
"778","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B060",57,41,"bcd"
"779","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E037",86,63,"bcd"
"780","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E019",66,39,"bcd"
"781","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B066",51,39,"bcd"
"782","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B062",69,41,"bcd"
"783","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E137",67,47,"bcd"
"784","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B052",75,45,"bcd"
"785","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E140",73,44,"bcd"
"786","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E212",71,45,"bcd"
"787","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E200",65,51,"bcd"
"788","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E034",79,54,"bcd"
"789","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E002",95,46,"bcd"
"790","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E213",73,61,"bcd"
"791","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E153",66,45,"bcd"
"792","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E151",67,47,"bcd"
"793","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E029",58,50,"bcd"
"794","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E135",97,50,"bcd"
"795","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E210",35,30,"bcd"
"796","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E143",54,43,"bcd"
"797","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E133",57,36,"bcd"
"798","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E147",52,42,"bcd"
"799","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E005",83,64,"bcd"
"800","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E025",62,49,"bcd"
"801","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E038",69,37,"bcd"
"802","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E023",79,48,"bcd"
"803","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B063",55,34,"bcd"
"804","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E144",68,46,"bcd"
"805","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B049",83,47,"bcd"
"806","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E024",79,49,"bcd"
"807","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E136",69,37,"bcd"
"808","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E000-D721",70,44,"bcd"
"809","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B075",69,51,"bcd"
"810","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B067",48,42,"bcd"
"811","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E033-B307",80,47,"bcd"
"812","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B069",50,34,"bcd"
"813","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E155",107,45,"bcd"
"814","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B070",65,45,"bcd"
"815","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B073",89,52,"bcd"
"816","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B054",57,57,"bcd"
"817","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E156",65,42,"bcd"
"818","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B055",59,31,"bcd"
"819","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E202",56,42,"bcd"
"820","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B076",69,46,"bcd"
"821","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B074",74,47,"bcd"
"822","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E008",54,36,"bcd"
"823","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E011-D720",51,37,"bcd"
"824","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B058",89,49,"bcd"
"825","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E211",43,31,"bcd"
"826","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E013",57,37,"bcd"
"827","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B057",100,48,"bcd"
"828","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B079",53,42,"bcd"
"829","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B064",79,46,"bcd"
"830","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E209",74,47,"bcd"
"831","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E138",100,47,"bcd"
"832","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E012",62,36,"bcd"
"833","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E035-B299",87,57,"bcd"
"834","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E141",71,45,"bcd"
"835","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B061",82,46,"bcd"
"836","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B068",81,49,"bcd"
"837","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B053",79,49,"bcd"
"838","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E021",78,45,"bcd"
"839","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E040-B302",64,36,"bcd"
"840","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E036",52,32,"bcd"
"841","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E145",65,44,"bcd"
"842","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B048",69,39,"bcd"
"843","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E208",82,46,"bcd"
"844","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B046",95,50,"bcd"
"845","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E198",65,49,"bcd"
"846","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E204",60,45,"bcd"
"847","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E014",90,51,"bcd"
"848","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E004",58,39,"bcd"
"849","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B082",81,48,"bcd"
"850","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B072",67,52,"bcd"
"851","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E015",64,41,"bcd"
"852","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E027-B306",77,57,"bcd"
"853","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E206",31,27,"bcd"
"854","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E142",82,53,"bcd"
"855","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E031-B303",51,33,"bcd"
"856","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E150",64,47,"bcd"
"857","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E199",62,37,"bcd"
"858","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E041-B300",76,53,"bcd"
"859","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E148",83,45,"bcd"
"860","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E026",66,47,"bcd"
"861","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","B305",74,49,"bcd"
"862","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E032",73,51,"bcd"
"863","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E022",51,48,"bcd"
"864","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E152",57,25,"bcd"
"865","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B084",59,40,"bcd"
"866","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B085",62,43,"bcd"
"867","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E007-B308",66,37,"bcd"
"868","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B056",71,46,"bcd"
"869","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E009",68,45,"bcd"
"870","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B047",77,52,"bcd"
"871","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E134",59,30,"bcd"
"872","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E017",41,21,"bcd"
"873","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B050",69,45,"bcd"
"874","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E028",61,37,"bcd"
"875","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E003-B304",66,44,"bcd"
"876","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-2","B071",62,42,"bcd"
"877","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-3","E006-B301",51,36,"bcd"
"878","Lewisetta:TX","Lewisetta","W1-TX","3","MVP-TX-1","E154",50,46,"bcd"
"879","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B333",77,49,"cde"
"880","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B408",64,43,"cde"
"881","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A107",70,57,"cde"
"882","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","D756",72,48,"cde"
"883","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B365",58,40,"cde"
"884","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D739",64,45,"cde"
"885","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","D755",75,48,"cde"
"886","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A103",65,45,"cde"
"887","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B342",60,50,"cde"
"888","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B004-B360",56,46,"cde"
"889","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B335",65,61,"cde"
"890","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B407",67,62,"cde"
"891","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B338",77,53,"cde"
"892","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B396",63,34,"cde"
"893","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B355",52,38,"cde"
"894","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","A210-B326",69,58,"cde"
"895","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B366",75,57,"cde"
"896","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","D743",52,40,"cde"
"897","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A115",65,42,"cde"
"898","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A101",52,39,"cde"
"899","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B406",61,50,"cde"
"900","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B395",74,58,"cde"
"901","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D736",73,47,"cde"
"902","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B344",56,37,"cde"
"903","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B334",64,44,"cde"
"904","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B363",72,42,"cde"
"905","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A090",64,40,"cde"
"906","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B359",65,45,"cde"
"907","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B367",56,41,"cde"
"908","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B328",59,43,"cde"
"909","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","2200",85,53,"cde"
"910","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B358",60,41,"cde"
"911","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D735",59,45,"cde"
"912","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B404",76,45,"cde"
"913","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D738",80,50,"cde"
"914","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B339",66,37,"cde"
"915","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B356",72,53,"cde"
"916","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B391",64,53,"cde"
"917","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B401",32,22,"cde"
"918","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A108",65,37,"cde"
"919","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D770",68,37,"cde"
"920","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D740",72,47,"cde"
"921","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A089",54,43,"cde"
"922","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A095",60,48,"cde"
"923","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B330",51,42,"cde"
"924","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A096",65,45,"cde"
"925","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B336",50,47,"cde"
"926","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","A204-D734",82,45,"cde"
"927","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","D774",75,48,"cde"
"928","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","D745",62,50,"cde"
"929","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B361",74,45,"cde"
"930","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A099",61,36,"cde"
"931","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B337",65,42,"cde"
"932","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D737",51,42,"cde"
"933","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A086",63,51,"cde"
"934","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B340",65,37,"cde"
"935","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","2216-B405",57,49,"cde"
"936","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D741",55,44,"cde"
"937","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","D757",62,49,"cde"
"938","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B327",64,49,"cde"
"939","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","A207-B399",61,56,"cde"
"940","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B329",70,50,"cde"
"941","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A109",66,56,"cde"
"942","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A092",43,38,"cde"
"943","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","D746",67,47,"cde"
"944","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D771",44,29,"cde"
"945","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B364",67,42,"cde"
"946","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","2052",77,51,"cde"
"947","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B357",90,48,"cde"
"948","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","2067-A208",81,51,"cde"
"949","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","2207-B001",61,45,"cde"
"950","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B331",54,44,"cde"
"951","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","2070-B398",59,58,"cde"
"952","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D768",78,50,"cde"
"953","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A083",75,38,"cde"
"954","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B302",82,47,"cde"
"955","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","2076",52,49,"cde"
"956","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A202",53,44,"cde"
"957","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A098",55,39,"cde"
"958","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A106",53,47,"cde"
"959","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B409",63,35,"cde"
"960","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","D742",71,49,"cde"
"961","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B343",58,40,"cde"
"962","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B390",70,48,"cde"
"963","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","A102",53,42,"cde"
"964","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D733",62,43,"cde"
"965","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B392",78,60,"cde"
"966","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B332",54,38,"cde"
"967","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","B341",65,44,"cde"
"968","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","B368",52,32,"cde"
"969","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-3","2212-D751",65,48,"cde"
"970","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","A205-D772",65,45,"cde"
"971","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","B394",50,42,"cde"
"972","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-1","D767",75,52,"cde"
"973","Lewisetta:VA","Lewisetta","W4-VA","3","MVP-JR-2","D744",68,49,"cde"
"974","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E532",60,44,"defg"
"975","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E607",81,59,"defg"
"976","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E505",35,25,"defg"
"977","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E512",67,55,"defg"
"978","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E584",25,19,"defg"
"979","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E504",82,58,"defg"
"980","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A608",73,50,"defg"
"981","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E534",73,49,"defg"
"982","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E590",39,24,"defg"
"983","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E603",89,55,"defg"
"984","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A599",55,40,"defg"
"985","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E620",61,45,"defg"
"986","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E594",51,46,"defg"
"987","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A594",63,41,"defg"
"988","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A592",68,49,"defg"
"989","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A589",45,24,"defg"
"990","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E621",61,46,"defg"
"991","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E536",55,42,"defg"
"992","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E522",62,45,"defg"
"993","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E511",42,26,"defg"
"994","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A585",65,42,"defg"
"995","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E503",51,37,"defg"
"996","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A582",60,39,"defg"
"997","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A605",64,46,"defg"
"998","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E513",65,57,"defg"
"999","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E515",70,59,"defg"
"1000","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E509",33,24,"defg"
"1001","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A587",53,35,"defg"
"1002","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E537",61,49,"defg"
"1003","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A598",77,41,"defg"
"1004","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A606",42,39,"defg"
"1005","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E525",75,54,"defg"
"1006","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E541",56,40,"defg"
"1007","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A612",61,44,"defg"
"1008","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E538",61,42,"defg"
"1009","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E604",62,52,"defg"
"1010","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A611",25,16,"defg"
"1011","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A613",64,39,"defg"
"1012","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E583",61,54,"defg"
"1013","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E591",60,48,"defg"
"1014","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-4","E589",55,37,"defg"
"1015","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E518",70,55,"defg"
"1016","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A584",81,51,"defg"
"1017","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E502",68,49,"defg"
"1018","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E535",62,44,"defg"
"1019","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-5","A580",53,47,"defg"
"1020","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E510",72,51,"defg"
"1021","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E520",75,47,"defg"
"1022","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E507",82,52,"defg"
"1023","YorkRiver:DEBY","YorkRiver","S2-DEBY","3","MVP-DEBY-6","E503",51,37,"defg"
